address,transaction_count,unique_customers,total_received_usdt,avg_payment_size,median_payment_size,max_customer_share,transaction_span_days,days_active,hours_active,peak_hour_utc,estimated_region,customer_return_rate,returning_customers,first_seen,last_seen,merchant_size
tcxqazfgu9u9cjdsqks76ga1yvtgqnuxqa,7,6,598.2,85.46,65.0,0.286,0,2,4,6,Asia-Pacific,0.167,1,2025-06-11 08:20:21-07:00,2025-06-12 07:18:36-07:00,Small
thf58pdeaxs6prwdxhnojpwzljfjw84idc,7,5,524.27,74.9,80.36,0.429,0,2,5,12,Europe-Africa,0.2,1,2025-06-11 16:11:45-07:00,2025-06-12 12:59:45-07:00,Small
thkdyr1aecj8ccwcclx6nbk1hmmbdyyigf,7,6,282.7,40.39,32.0,0.286,1,2,5,3,Asia-Pacific,0.167,1,2025-06-11 08:47:54-07:00,2025-06-12 12:43:27-07:00,Small
ttl6utw1m4psle2uvetbwldepfvlyhcyr7,7,6,470.62,67.23,44.85,0.286,1,2,6,10,Europe-Africa,0.167,1,2025-06-11 08:05:48-07:00,2025-06-12 10:29:06-07:00,Small
theoo5cab6kkpw9zrmmn6rqqvjhdhkwg7l,7,6,541.0,77.29,60.0,0.286,0,2,5,8,Europe-Africa,0.167,1,2025-06-11 09:03:12-07:00,2025-06-12 08:21:48-07:00,Small
thd5cr8ptvqmp34rx2byf375szcq7fjgx7,7,7,656.7,93.81,25.0,0.143,0,2,7,7,Europe-Africa,0.0,0,2025-06-11 12:33:39-07:00,2025-06-12 07:34:54-07:00,Small
ttk4magtorp3wdphsszpdl7dlrrpn4jqsu,7,5,606.1,86.59,32.0,0.286,1,2,5,8,Europe-Africa,0.4,2,2025-06-11 07:45:33-07:00,2025-06-12 09:12:09-07:00,Small
ttjcw3pdk1kt4nsdmzn9busweuxxxxxxxx,7,7,294.0,42.0,30.0,0.143,1,2,5,10,Europe-Africa,0.0,0,2025-06-11 10:29:06-07:00,2025-06-12 10:43:18-07:00,Small
tthpefedurtxsf7pnxkbh2elmkd8czxruf,7,5,409.2,58.46,50.19,0.286,0,2,5,5,Asia-Pacific,0.4,2,2025-06-11 11:13:09-07:00,2025-06-12 10:09:27-07:00,Small
tqp174mnwsegxft6o3v6cauddakk17sm6v,7,6,174.74,24.96,24.49,0.286,0,2,5,14,Americas,0.167,1,2025-06-11 14:21:36-07:00,2025-06-12 12:06:45-07:00,Small
tmgxxprbp8b7eajjvkzdggpcvhrlrydxms,7,5,595.82,85.12,84.8,0.286,0,1,3,9,Europe-Africa,0.4,2,2025-06-12 08:22:30-07:00,2025-06-12 10:17:09-07:00,Small
tbb6mtavopay2qdq2shzykyongjkhkjjvf,7,6,231.0,33.0,19.0,0.286,0,1,4,10,Europe-Africa,0.167,1,2025-06-12 02:16:42-07:00,2025-06-12 11:05:33-07:00,Small
tbeykuknbjpgtpr7jyjrye3tfekwc1c6ga,7,7,628.68,89.81,51.78,0.143,1,2,6,8,Europe-Africa,0.0,0,2025-06-11 08:04:24-07:00,2025-06-12 12:10:12-07:00,Small
thffefkkak8tyvjgjcl4p48dd4aprnhhro,7,7,529.78,75.68,42.33,0.143,1,2,6,9,Europe-Africa,0.0,0,2025-06-11 07:56:30-07:00,2025-06-12 09:31:51-07:00,Small
thpqqiedubmd5i43n6ru8u2payw2baxa2b,7,6,239.0,34.14,36.0,0.286,0,2,3,11,Europe-Africa,0.167,1,2025-06-11 14:16:57-07:00,2025-06-12 11:19:21-07:00,Small
thjyh84djtn42niv3q4epxjw1etrc2e2ss,7,5,681.14,97.31,99.0,0.286,0,2,5,10,Europe-Africa,0.4,2,2025-06-11 14:16:57-07:00,2025-06-12 10:25:03-07:00,Small
thijewqruksyr4zlfl6vsb48qqlfxtc1u6,7,7,88.44,12.63,11.08,0.143,1,2,5,9,Europe-Africa,0.0,0,2025-06-11 08:14:54-07:00,2025-06-12 09:23:57-07:00,Small
ttgchvzmcrcr4uaxfl869ya81e1wd1wtzb,7,6,412.65,58.95,49.0,0.286,0,1,4,20,Americas,0.167,1,2025-06-11 11:08:45-07:00,2025-06-11 20:53:27-07:00,Small
ttelmehc41vaepqbl3g4m3bwvkm69ponva,7,6,483.57,69.08,12.92,0.286,0,2,6,16,Americas,0.167,1,2025-06-11 10:53:45-07:00,2025-06-12 08:13:45-07:00,Small
ttef4l2fvieckhjtiaczjm1saypawqr7kn,7,5,275.61,39.37,21.7,0.429,1,2,7,13,Europe-Africa,0.2,1,2025-06-11 07:45:51-07:00,2025-06-12 13:01:18-07:00,Small
tcwmvqv23rkg7xareetxqgrugkd91qpvey,7,7,112.44,16.06,21.0,0.143,0,2,5,15,Americas,0.0,0,2025-06-11 09:44:33-07:00,2025-06-12 02:14:48-07:00,Small
tcwfbtgdwpaekpwqo7jp5mryb9p2drheek,7,6,260.0,37.14,25.0,0.286,0,2,6,5,Asia-Pacific,0.167,1,2025-06-11 18:23:24-07:00,2025-06-12 06:19:42-07:00,Small
tcwbovhh8rgimtvxfhjlclpycbrth33333,7,7,210.0,30.0,20.0,0.143,0,2,6,20,Americas,0.0,0,2025-06-11 19:47:42-07:00,2025-06-12 09:17:15-07:00,Small
tcw6kzx8secy3nmfnfdjehflxxsd6katsv,7,7,617.4,88.2,17.0,0.143,0,2,6,22,Asia-Pacific,0.0,0,2025-06-11 21:00:39-07:00,2025-06-12 12:38:00-07:00,Small
twrtsq7qeq8n6ayblthgw9kb1hdrqmjguy,7,5,446.33,63.76,45.8,0.286,0,2,4,8,Europe-Africa,0.4,2,2025-06-11 16:47:42-07:00,2025-06-12 08:32:30-07:00,Small
twrtgkxe3t8gnbveerksmm5pmy8wson8s4,7,7,344.31,49.19,20.0,0.143,0,2,5,5,Asia-Pacific,0.0,0,2025-06-11 07:58:30-07:00,2025-06-12 05:57:45-07:00,Small
twrfcdaabljtocclzt3vaumjzugrmxk2nt,7,5,340.62,48.66,50.98,0.286,0,2,5,18,Americas,0.4,2,2025-06-11 15:39:06-07:00,2025-06-12 09:59:24-07:00,Small
tmb2s61udkcajzuhr7e9pms36vxayoruni,7,7,345.21,49.32,58.96,0.143,0,2,2,9,Europe-Africa,0.0,0,2025-06-11 09:25:39-07:00,2025-06-12 03:23:48-07:00,Small
tbgo4mzucywk7lqpnasfgrctqle4thph56,7,5,365.93,52.28,48.97,0.429,0,1,7,12,Europe-Africa,0.2,1,2025-06-12 00:29:27-07:00,2025-06-12 12:06:03-07:00,Small
tyaugb4tmhlpifwdmt27jr12rmrvbeirwq,7,7,286.13,40.88,37.86,0.143,0,2,5,11,Europe-Africa,0.0,0,2025-06-11 11:44:06-07:00,2025-06-12 11:20:42-07:00,Small
ty1lv9a3dtykwrxcgfhzktf4na2vpcpsee,7,5,681.15,97.31,33.0,0.286,0,1,5,5,Asia-Pacific,0.4,2,2025-06-12 00:18:51-07:00,2025-06-12 05:22:30-07:00,Small
tbbzwhxgpuxm1wv7bxidyzavl7qqrb81cj,7,6,359.7,51.39,38.0,0.286,1,2,6,10,Europe-Africa,0.167,1,2025-06-11 07:43:48-07:00,2025-06-12 10:03:27-07:00,Small
tbbfzkh3reb1u7h7ixythoquibr4pppppp,7,7,269.0,38.43,30.0,0.143,0,2,5,8,Europe-Africa,0.0,0,2025-06-11 08:20:24-07:00,2025-06-12 01:47:54-07:00,Small
ttddmzrvivr1ztwyzsgu6uzr3uwwpcrbxg,7,6,609.52,87.07,99.69,0.286,0,2,5,2,Asia-Pacific,0.167,1,2025-06-11 12:02:33-07:00,2025-06-12 03:31:03-07:00,Small
thrnpgshoy8jmmyihup5mugp3sftyrm4ow,7,6,246.79,35.26,32.52,0.286,0,2,6,15,Americas,0.167,1,2025-06-11 13:34:54-07:00,2025-06-12 12:27:54-07:00,Small
twq1ejjqtewdkrxgtrgaamj9qmgk6ldmss,7,7,223.0,31.86,26.0,0.143,1,2,7,10,Europe-Africa,0.0,0,2025-06-11 08:40:06-07:00,2025-06-12 10:00:39-07:00,Small
twu1lvvkngwvl5qrq16qqcnxxqx8lpxawb,7,5,605.0,86.43,73.0,0.429,0,2,4,10,Europe-Africa,0.2,1,2025-06-11 12:10:45-07:00,2025-06-12 10:47:39-07:00,Small
tcrt7mm6ul3xfcqd5t63jexdxhzesk7coc,7,5,555.74,79.39,60.0,0.429,1,2,5,13,Europe-Africa,0.2,1,2025-06-11 13:15:27-07:00,2025-06-12 13:44:27-07:00,Small
tcr4akxu45jzouuevyf7sgt3ucvjw1g1qz,7,7,684.8,97.83,36.2,0.143,0,2,4,6,Asia-Pacific,0.0,0,2025-06-11 21:33:21-07:00,2025-06-12 07:33:51-07:00,Small
tcuq2zd5cmgoxesvkq7skrz7yrylk1tjst,7,5,220.38,31.48,29.12,0.286,0,2,6,16,Americas,0.4,2,2025-06-11 07:54:36-07:00,2025-06-12 02:05:00-07:00,Small
tqydicpaa55r3xssby7lys4zdhdie77ece,7,5,330.11,47.16,20.22,0.429,1,2,5,8,Europe-Africa,0.2,1,2025-06-11 09:09:21-07:00,2025-06-12 13:01:54-07:00,Small
tqy5r63x8yh8hghrwjer5ggqbvkfkdjvsa,7,5,78.43,11.2,11.0,0.286,1,2,6,9,Europe-Africa,0.4,2,2025-06-11 08:50:57-07:00,2025-06-12 09:23:12-07:00,Small
tqvyctaweuuhbmod4hbdvhht6yjf7lfhk4,7,7,584.2,83.46,45.0,0.143,1,2,6,8,Europe-Africa,0.0,0,2025-06-11 07:43:48-07:00,2025-06-12 08:43:24-07:00,Small
tm45vsgxbge5ytp6d5oaikgra7qtv4d5tj,7,5,316.15,45.16,51.81,0.286,0,1,2,8,Europe-Africa,0.4,2,2025-06-11 08:18:24-07:00,2025-06-11 19:30:57-07:00,Small
tmgocac9cx2axxutac52n1grvwajh2w6jq,7,7,560.7,80.1,70.25,0.143,0,1,1,4,Asia-Pacific,0.0,0,2025-06-12 04:52:00-07:00,2025-06-12 04:58:09-07:00,Small
tmfccbzka8zdsrborryjw6s7jwyva5kynw,7,6,674.0,96.29,50.0,0.286,1,2,5,11,Europe-Africa,0.167,1,2025-06-11 09:46:39-07:00,2025-06-12 12:33:27-07:00,Small
tqvenmozniuumbat2prwdp3xhozi666666,7,7,419.0,59.86,15.0,0.143,1,2,7,11,Europe-Africa,0.0,0,2025-06-11 09:27:00-07:00,2025-06-12 11:45:48-07:00,Small
tqvcpkxjd2ioumjbwbwacadzhactjfttbp,7,6,478.0,68.29,75.0,0.286,1,2,5,10,Europe-Africa,0.167,1,2025-06-11 08:34:48-07:00,2025-06-12 10:38:18-07:00,Small
tqtbzyspbh3d1a5ygzn7e6g5qvzo7fhyk7,7,5,429.3,61.33,13.0,0.286,1,2,6,8,Europe-Africa,0.4,2,2025-06-11 08:08:30-07:00,2025-06-12 09:36:51-07:00,Small
thvqcefgkv6npruhsq67er6bw4m6bapckd,7,7,276.56,39.51,30.76,0.143,0,2,6,7,Europe-Africa,0.0,0,2025-06-11 12:51:33-07:00,2025-06-12 08:05:48-07:00,Small
thvmaxsahgac3wsvkal4ehe88vvrpvl6vx,7,6,140.18,20.03,16.06,0.286,0,2,7,8,Europe-Africa,0.167,1,2025-06-11 10:57:36-07:00,2025-06-12 08:02:30-07:00,Small
thvkcpg9zabskshd6ljqrugqgjijsmp93g,7,7,291.96,41.71,44.0,0.143,0,2,7,9,Europe-Africa,0.0,0,2025-06-11 10:56:30-07:00,2025-06-12 09:47:24-07:00,Small
thuljz7ajxybquvbda26knyggew9cvvxeg,7,5,347.5,49.64,25.0,0.286,0,2,7,5,Asia-Pacific,0.4,2,2025-06-11 08:20:06-07:00,2025-06-12 05:33:33-07:00,Small
tjcywp4js63joeearr9qfp1c5wvjfqhk6b,7,6,298.0,42.57,28.0,0.286,1,2,5,7,Europe-Africa,0.167,1,2025-06-11 09:18:00-07:00,2025-06-12 13:17:27-07:00,Small
tt7amcv1hcrmzed2n1ce5752nvjesrocwa,7,6,361.18,51.6,42.0,0.286,1,2,6,11,Europe-Africa,0.167,1,2025-06-11 12:50:54-07:00,2025-06-12 13:08:39-07:00,Small
tt5u7rujw9lncbv99k8epl7vwvhvrvvbtb,7,7,177.38,25.34,31.55,0.143,0,1,3,6,Asia-Pacific,0.0,0,2025-06-12 04:43:15-07:00,2025-06-12 07:12:51-07:00,Small
thxoxz59wxyw7jlibfegwzfdzjs63v42qi,7,6,193.43,27.63,15.0,0.286,1,2,7,10,Europe-Africa,0.167,1,2025-06-11 07:52:42-07:00,2025-06-12 10:40:18-07:00,Small
tbozm477wnluredzubjgw5ykhwefhoagzu,7,6,374.36,53.48,55.34,0.286,0,2,5,20,Americas,0.167,1,2025-06-11 09:51:39-07:00,2025-06-12 01:27:06-07:00,Small
tbemjegl1nxuqmylj96cf9dwahvs4setcj,7,7,118.0,16.86,10.0,0.143,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 11:14:00-07:00,2025-06-12 13:35:03-07:00,Small
tbdut4bj4bdgn1jsvksxhnpumblqlyfy2k,7,6,678.0,96.86,49.0,0.286,0,1,5,21,Americas,0.167,1,2025-06-11 12:21:36-07:00,2025-06-11 21:38:30-07:00,Small
txzwt6jmkhyzwz3nyeeqxx1cnwckctbqtr,7,7,598.66,85.52,45.91,0.143,1,2,7,13,Europe-Africa,0.0,0,2025-06-11 07:57:39-07:00,2025-06-12 13:30:30-07:00,Small
txzt5a7pp44wmhclqddcr2q1ntmk6pzksu,7,6,583.26,83.32,78.91,0.286,1,2,4,8,Europe-Africa,0.167,1,2025-06-11 08:34:48-07:00,2025-06-12 08:51:27-07:00,Small
txxxrefjfgfezcjfldsc9qwdrpcrakokqt,7,5,419.0,59.86,42.0,0.286,1,2,7,12,Europe-Africa,0.4,2,2025-06-11 10:12:36-07:00,2025-06-12 12:03:51-07:00,Small
tbhmyafyfqr9ohowh9s1empaacto14kawa,7,7,430.0,61.43,50.0,0.143,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 19:20:27-07:00,2025-06-12 09:30:42-07:00,Small
tbhkr8kjcprbqqidzayiqsffmnfrcamac3,7,5,667.0,95.29,95.0,0.429,1,2,5,10,Europe-Africa,0.2,1,2025-06-11 08:51:45-07:00,2025-06-12 10:47:51-07:00,Small
tbhbguhg9rrzckbo5mrygd5zweyaxt7w2j,7,6,343.0,49.0,49.0,0.286,0,2,5,0,Asia-Pacific,0.167,1,2025-06-11 22:48:33-07:00,2025-06-12 02:06:00-07:00,Small
tmea2tmvpqh5yb8dax2h3yq7s24tdmmoba,7,6,437.99,62.57,48.89,0.286,0,1,4,7,Europe-Africa,0.167,1,2025-06-12 07:06:06-07:00,2025-06-12 11:03:27-07:00,Small
thxcnpgquwlnhue8am2ojfsypupecuad9f,7,5,218.46,31.21,24.28,0.429,1,2,5,19,Americas,0.2,1,2025-06-11 08:10:42-07:00,2025-06-12 09:41:21-07:00,Small
tcwublsltgayqqfnlgevkmpa8k8cd7ssux,7,7,439.0,62.71,100.0,0.143,1,2,7,13,Europe-Africa,0.0,0,2025-06-11 09:24:09-07:00,2025-06-12 13:43:33-07:00,Small
tck9gjypiskhvbbfyb25hcdbedgzt219oq,7,6,115.77,16.54,6.96,0.286,1,2,6,10,Europe-Africa,0.167,1,2025-06-11 08:20:09-07:00,2025-06-12 12:18:18-07:00,Small
tcjvqa5xfj3jibtapoupasaeaabnhfzpv7,7,6,612.71,87.53,93.0,0.286,0,2,7,6,Asia-Pacific,0.167,1,2025-06-11 08:08:33-07:00,2025-06-12 06:06:48-07:00,Small
tcjss4yfu6fruhdhyy3vyhysdk2bpnfknw,7,5,664.89,94.98,102.09,0.429,0,1,1,5,Asia-Pacific,0.2,1,2025-06-12 05:24:15-07:00,2025-06-12 05:47:12-07:00,Small
tcjfrnsypg5szajfkco1ug6py9qrp43kru,7,5,457.9,65.41,63.45,0.286,1,2,5,8,Europe-Africa,0.4,2,2025-06-11 08:28:06-07:00,2025-06-12 12:40:42-07:00,Small
twywekrj9tu7zccihb7wnjz6jih7777777,7,7,220.0,31.43,20.0,0.143,1,2,6,7,Europe-Africa,0.0,0,2025-06-11 07:45:27-07:00,2025-06-12 07:49:15-07:00,Small
twyqpc62iecyanjmyadcq9kn72smubpypz,7,6,492.9,70.41,32.58,0.286,0,2,4,12,Europe-Africa,0.167,1,2025-06-11 12:30:03-07:00,2025-06-12 07:30:06-07:00,Small
twxaudf6sjswlcbgmqncyml3emjwwcsnbf,7,7,638.0,91.14,81.05,0.143,1,2,5,10,Europe-Africa,0.0,0,2025-06-11 08:51:21-07:00,2025-06-12 10:49:33-07:00,Small
twwuxfefudhgqez5bvu6ntukat4pyk27br,7,7,459.8,65.69,78.47,0.143,0,1,1,23,Asia-Pacific,0.0,0,2025-06-11 23:35:42-07:00,2025-06-11 23:42:33-07:00,Small
tlupzaoclw9rmtuylkt3lug79plvihrhcl,7,6,276.01,39.43,20.01,0.286,0,2,7,7,Europe-Africa,0.167,1,2025-06-11 08:22:00-07:00,2025-06-12 07:19:57-07:00,Small
tltmkjbet3s7mhav6oztc4t8fqvccqbdp9,7,5,627.0,89.57,48.0,0.286,1,2,6,1,Asia-Pacific,0.4,2,2025-06-11 07:49:30-07:00,2025-06-12 08:14:45-07:00,Small
tlrstvovjpcmxz71rarfmm2a59n1jc4mk8,7,7,632.8,90.4,55.68,0.143,0,2,6,6,Asia-Pacific,0.0,0,2025-06-11 18:50:15-07:00,2025-06-12 07:07:15-07:00,Small
tlqpindtlflavj9y7ggivuuma2zskpkrgf,7,7,119.32,17.05,11.86,0.143,0,1,2,21,Americas,0.0,0,2025-06-11 09:16:36-07:00,2025-06-11 21:39:45-07:00,Small
tlxs6vujfkbgqwevy4b68du6bsttwwwwww,7,6,404.19,57.74,18.2,0.286,1,2,4,2,Asia-Pacific,0.167,1,2025-06-11 07:41:00-07:00,2025-06-12 08:30:00-07:00,Small
tm44kqx3s9hu73clerbyjugdxypbayyyyy,7,7,258.42,36.92,19.21,0.143,0,1,6,6,Asia-Pacific,0.0,0,2025-06-12 02:01:36-07:00,2025-06-12 08:55:18-07:00,Small
tlvyvq3vyhxkyuzlj4bggmcaqxx7fomgcp,7,5,558.0,79.71,90.0,0.286,0,1,6,9,Europe-Africa,0.4,2,2025-06-12 01:53:09-07:00,2025-06-12 13:45:36-07:00,Small
tlvfd2evac67hafvpxsd2v7qm59errs8bm,7,7,557.38,79.63,18.6,0.143,0,2,4,3,Asia-Pacific,0.0,0,2025-06-11 23:34:30-07:00,2025-06-12 03:33:12-07:00,Small
tr1ts2e7jvib44jgssa3wtqssqxxbeyy9x,7,6,165.46,23.64,20.0,0.286,0,2,5,7,Europe-Africa,0.167,1,2025-06-11 19:55:06-07:00,2025-06-12 07:43:09-07:00,Small
tqzth1zvkk4a7euwwpv1xeix4ammupm1dp,7,6,389.0,55.57,40.0,0.286,0,2,6,0,Asia-Pacific,0.167,1,2025-06-11 18:00:36-07:00,2025-06-12 05:32:54-07:00,Small
tbiame9kxqbsqpq1ijlaw9qdpgpbbng3gu,7,7,372.1,53.16,15.0,0.143,1,2,6,21,Americas,0.0,0,2025-06-11 07:41:00-07:00,2025-06-12 10:40:39-07:00,Small
tlxfmxr9atnxru54vfuyfg95wjs53vyezu,7,7,181.5,25.93,25.0,0.143,1,2,4,13,Europe-Africa,0.0,0,2025-06-11 10:36:06-07:00,2025-06-12 13:43:06-07:00,Small
trccw2bkjqpwglgki21i1wwqh123456789,7,6,155.0,22.14,20.0,0.286,0,2,7,10,Europe-Africa,0.167,1,2025-06-11 13:45:54-07:00,2025-06-12 10:43:12-07:00,Small
trbbkwmyqp6gklxp63j4gvjeakzz7jtihd,7,6,461.0,65.86,47.0,0.286,0,2,5,10,Europe-Africa,0.167,1,2025-06-11 10:32:39-07:00,2025-06-12 10:13:21-07:00,Small
trb4kgmahjecyua1jiqzu4vss3dneqzhhv,7,6,344.51,49.22,34.81,0.286,1,2,5,7,Europe-Africa,0.167,1,2025-06-11 07:54:03-07:00,2025-06-12 07:58:09-07:00,Small
tr9ne4hpc9kqbjwptda6cx6hlpfbwc1jnk,7,5,614.18,87.74,92.72,0.286,0,2,5,5,Asia-Pacific,0.4,2,2025-06-11 15:04:12-07:00,2025-06-12 11:05:54-07:00,Small
tr9kswoh2bcj7wygd3qmw2f5dtmscnyn1y,7,6,317.68,45.38,50.0,0.286,1,2,4,8,Europe-Africa,0.167,1,2025-06-11 08:42:30-07:00,2025-06-12 11:17:15-07:00,Small
tm3358keppftn64zv5oprba3dxsyjcuw5r,7,5,177.46,25.35,20.0,0.286,0,1,5,11,Europe-Africa,0.4,2,2025-06-12 03:21:48-07:00,2025-06-12 11:37:09-07:00,Small
tm263fmpzfpjjnn2ec9uveongg23456789,7,7,307.0,43.86,35.0,0.143,1,2,6,8,Europe-Africa,0.0,0,2025-06-11 08:11:00-07:00,2025-06-12 08:43:51-07:00,Small
tr8h59rmdnetrqqzyzvcss7u7x4byphlwg,7,7,530.91,75.84,50.0,0.143,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 11:40:51-07:00,2025-06-12 12:23:39-07:00,Small
tt1ac9hx3sw2mtna29r3yzjdflhhhhhhhh,7,7,133.0,19.0,10.0,0.143,0,1,5,7,Europe-Africa,0.0,0,2025-06-12 05:28:42-07:00,2025-06-12 09:12:48-07:00,Small
tsypxdx9osunyinujfn9tzuvoelhzs62tc,7,7,541.65,77.38,41.2,0.143,0,2,6,6,Asia-Pacific,0.0,0,2025-06-11 18:09:21-07:00,2025-06-12 06:48:39-07:00,Small
tjasleu939u9z38narg5vw5wzwqv13u7ev,7,6,107.55,15.36,10.14,0.286,0,1,4,8,Europe-Africa,0.167,1,2025-06-12 08:37:39-07:00,2025-06-12 12:59:33-07:00,Small
tj9j2qbpnxztmodhy9gapqa3rq77777777,7,6,231.0,33.0,10.0,0.286,0,2,5,6,Asia-Pacific,0.167,1,2025-06-11 08:07:39-07:00,2025-06-12 07:37:27-07:00,Small
tj4rgmxl4jdktqheo3r8vv9ykjngj2agiu,7,7,487.0,69.57,48.0,0.143,1,2,6,4,Asia-Pacific,0.0,0,2025-06-11 10:17:39-07:00,2025-06-12 13:21:03-07:00,Small
tsv9ydw5upvzw4qbcfevufg3mpcccccccc,7,7,199.0,28.43,19.0,0.143,1,2,6,2,Asia-Pacific,0.0,0,2025-06-11 09:50:03-07:00,2025-06-12 12:33:06-07:00,Small
tlgc2fps9vp5qnz8lagxozvb46piqdphv7,7,6,459.39,65.63,64.0,0.286,1,2,6,12,Europe-Africa,0.167,1,2025-06-11 08:11:27-07:00,2025-06-12 11:17:24-07:00,Small
tlf8t4fzvwzuszjnedu1gucpcfdndznytu,7,6,516.0,73.71,69.0,0.286,0,2,6,18,Americas,0.167,1,2025-06-11 08:19:30-07:00,2025-06-12 05:48:06-07:00,Small
txvutqhplnyhjv3lhor3nzul7gqeocksgu,7,5,123.7,17.67,17.7,0.286,0,2,4,8,Europe-Africa,0.4,2,2025-06-11 08:40:54-07:00,2025-06-12 08:31:12-07:00,Small
txvcozswbvqra3qqbdfepvvhnlxwthwxtt,7,6,665.6,95.09,76.96,0.286,1,2,6,4,Asia-Pacific,0.167,1,2025-06-11 09:26:48-07:00,2025-06-12 13:44:54-07:00,Small
tbmj7yrcqmy2wquay8tegafvq6cddq3msv,7,5,460.58,65.8,56.01,0.286,1,2,5,5,Asia-Pacific,0.4,2,2025-06-11 10:03:06-07:00,2025-06-12 13:10:54-07:00,Small
tbmfaxo2o4ppkxg3yhutwahgrmk7dygy4x,7,6,167.4,23.91,17.93,0.286,1,2,5,12,Europe-Africa,0.167,1,2025-06-11 07:40:39-07:00,2025-06-12 12:05:42-07:00,Small
tjh47escchz22q2zumdolkewgtfux8tyck,7,5,552.39,78.91,75.68,0.286,0,1,1,8,Europe-Africa,0.4,2,2025-06-12 08:08:57-07:00,2025-06-12 08:10:45-07:00,Small
tcoqug6nuvnbiqecf7y684kqb9uuuuuuuu,7,6,158.37,22.62,5.29,0.286,0,2,7,12,Europe-Africa,0.167,1,2025-06-11 17:54:06-07:00,2025-06-12 12:36:30-07:00,Small
tchqntxgtb7qjdm5j2fwfhdhlvrcq4ka2j,7,7,317.0,45.29,23.0,0.143,1,2,7,9,Europe-Africa,0.0,0,2025-06-11 07:51:42-07:00,2025-06-12 09:49:42-07:00,Small
tx8xbhehbygmu2znwnrk4t4ycgezmcxzly,7,6,427.1,61.01,35.0,0.286,1,2,6,0,Asia-Pacific,0.167,1,2025-06-11 07:55:06-07:00,2025-06-12 08:18:57-07:00,Small
tx7eu6k8we6zcnaso82unhxfydcutsdpyt,7,6,625.82,89.4,18.5,0.286,0,1,4,10,Europe-Africa,0.167,1,2025-06-11 09:09:54-07:00,2025-06-11 14:10:48-07:00,Small
tx2wsxjxmzlqo7as2pk2hpwcc1ocklvemk,7,5,382.85,54.69,55.09,0.286,1,2,3,9,Europe-Africa,0.4,2,2025-06-11 08:54:57-07:00,2025-06-12 10:23:24-07:00,Small
tx2grnz1d1r6dpwgtdquxk9znra553idg2,7,5,605.9,86.56,80.0,0.429,0,1,5,6,Asia-Pacific,0.2,1,2025-06-12 00:51:57-07:00,2025-06-12 06:54:33-07:00,Small
tsq3tetz1zvgoqzduy4tm7awsh1cxny4cg,7,6,350.59,50.08,21.0,0.286,0,2,6,9,Europe-Africa,0.167,1,2025-06-11 09:55:30-07:00,2025-06-12 09:21:45-07:00,Small
tjkbzkip8ee92bffxyfybtuozxlyb55555,7,7,337.71,48.24,40.0,0.143,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 09:51:00-07:00,2025-06-12 08:31:21-07:00,Small
tjk7nud8uap5qaqazjjy7uuep7rb2tf8ca,7,7,159.03,22.72,15.0,0.143,0,1,1,13,Europe-Africa,0.0,0,2025-06-11 13:59:21-07:00,2025-06-11 13:59:39-07:00,Small
tjk2ttqnfzikunnkoy52yjkamjegxrqntu,7,7,291.8,41.69,40.0,0.143,0,2,6,1,Asia-Pacific,0.0,0,2025-06-11 08:44:12-07:00,2025-06-12 07:15:15-07:00,Small
tjyysf9dmhujsee23pdykmeoxv5j1t2j3q,7,6,700.0,100.0,100.0,0.286,1,2,4,18,Americas,0.167,1,2025-06-11 07:49:33-07:00,2025-06-12 10:16:45-07:00,Small
tjynfmztkfpiu1ifuxwzhqeco27uv4qkym,7,5,138.0,19.71,20.0,0.286,1,2,5,7,Europe-Africa,0.4,2,2025-06-11 07:59:45-07:00,2025-06-12 12:27:33-07:00,Small
tskagnvai6btqzyjgq3bvs7326jnym2shu,7,5,453.0,64.71,74.0,0.286,0,1,4,1,Asia-Pacific,0.4,2,2025-06-12 01:27:30-07:00,2025-06-12 08:01:09-07:00,Small
tbur5ivn1811e8m1ggcygl37ebatmpscsb,7,6,605.63,86.52,42.55,0.286,1,2,7,13,Europe-Africa,0.167,1,2025-06-11 10:45:48-07:00,2025-06-12 13:48:42-07:00,Small
tbubddzcrcwd9hbm6gprtqvw6ft8nvhsum,7,6,375.0,53.57,30.0,0.286,0,2,7,8,Europe-Africa,0.167,1,2025-06-11 23:07:00-07:00,2025-06-12 08:49:36-07:00,Small
tbnkdfmnsazdy1zpzwiqljxg8uluwchmrn,7,7,672.0,96.0,32.0,0.143,0,2,5,7,Europe-Africa,0.0,0,2025-06-11 21:03:33-07:00,2025-06-12 09:00:00-07:00,Small
tbn5rizqqrogcisdgszqvprnn1jrryzg1a,7,6,123.01,17.57,12.01,0.286,0,2,6,7,Europe-Africa,0.167,1,2025-06-11 12:13:24-07:00,2025-06-12 10:43:30-07:00,Small
txthn65qjy6n2hf28r8xgyj16hzu2tuqoy,7,6,97.0,13.86,10.0,0.286,0,2,5,12,Europe-Africa,0.167,1,2025-06-11 19:05:36-07:00,2025-06-12 12:34:48-07:00,Small
